Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2002","2002","1000 Int$/cap","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2003","2003","1000 Int$/cap","3.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2004","2004","1000 Int$/cap","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2005","2005","1000 Int$/cap","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2006","2006","1000 Int$/cap","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2007","2007","1000 Int$/cap","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2008","2008","1000 Int$/cap","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2009","2009","1000 Int$/cap","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2010","2010","1000 Int$/cap","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2011","2011","1000 Int$/cap","0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2012","2012","1000 Int$/cap","0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2013","2013","1000 Int$/cap","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2014","2014","1000 Int$/cap","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2015","2015","1000 Int$/cap","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2016","2016","1000 Int$/cap","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2017","2017","1000 Int$/cap","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2018","2018","1000 Int$/cap","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2019","2019","1000 Int$/cap","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2020","2020","1000 Int$/cap","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2002","2002","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2003","2003","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2004","2004","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2005","2005","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2006","2006","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2007","2007","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2008","2008","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2009","2009","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2010","2010","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2011","2011","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2012","2012","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2013","2013","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","702","Singapore","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2014","2014","million No","<0.1","X","Figure from international organizations",""
